LEAID,NAME,OPSTFIPS,STREET,CITY,STATE,ZIP,STFIP,CNTY,NMCNTY,LAT,LON,CBSA,NMCBSA,CBSATYPE,CSA,NMCSA,NECTA,NMNECTA,CD,SLDL,SLDU,SCHOOLYEAR,LOCALE,LOC_OTHER,LOC_COUNT,LOC_SCH
3601080,YOUNG WOMEN'S COLLEGE PREP CHARTER SCHOOL OF ROCHESTER,36,133 HOOVER DR,ROCHESTER,NY,14615,36,36055,Monroe County,43.19233,-77.63332,40380,"Rochester, NY",1,464,"Rochester-Batavia-Seneca Falls, NY",N,N,3625,36136,36056,2017-2018,12,0.0,1,12
3601081,ROCHESTER CAREER MENTORING CHARTER SCHOOL,36,30 HART ST-3RD FL,ROCHESTER,NY,14605,36,36055,Monroe County,43.17132,-77.618221,40380,"Rochester, NY",1,464,"Rochester-Batavia-Seneca Falls, NY",N,N,3625,36137,36056,2017-2018,12,0.0,1,12
3601082,MIDDLE VILLAGE PREPARATORY CHARTER SCHOOL,36,6802 METROPOLITAN AVE,MIDDLE VILLAGE,NY,11379,36,36081,Queens County,40.710711,-73.88834800000001,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3606,36028,36015,2017-2018,11,0.0,1,11
3601083,SUCCESS ACADEMY CHARTER SCHOOL-UNION SQUARE,36,40 IRVING PL-2ND FL,NEW YORK,NY,10003,36,36061,New York County,40.735504,-73.98743900000001,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3612,36074,36028,2017-2018,11,0.0,1,11
3601084,UTICA ACADEMY OF SCIENCE CHARTER SCHOOL,36,1214 LINCOLN AVE,UTICA,NY,13502,36,36065,Oneida County,43.099070000000005,-75.24538100000001,46540,"Utica-Rome, NY",1,N,N,N,N,3622,36119,36047,2017-2018,13,0.0,1,13
3601085,GREAT OAKS CHARTER SCHOOL,36,38 DELANCEY ST-3RD FL,NEW YORK,NY,10002,36,36061,New York County,40.719909,-73.991729,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3607,36065,36026,2017-2018,11,0.0,1,11
3601086,SUCCESS ACADEMY CHARTER SCHOOL-FORT GREENE,36,101 PARK AVE-3RD FL,BROOKLYN,NY,11205,36,36047,Kings County,40.696803,-73.97606900000001,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3607,36050,36025,2017-2018,11,0.0,1,11
3601087,CENTRAL VALLEY CSD AT ILION-MOHAWK,36,111 FREDERICK ST,ILION,NY,13357,36,36043,Herkimer County,43.00862,-75.038737,46540,"Utica-Rome, NY",1,N,N,N,N,3622,36101,36051,2017-2018,31,0.0,1,31
3601088,NEW VISIONS CHTR HS-ADV MA/SCI III,36,3000 AVE X,BROOKLYN,NY,11235,36,36047,Kings County,40.59314,-73.936631,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3609,36041,36019,2017-2018,11,0.0,1,11
3601089,SUCCESS ACADEMY CHARTER SCHOOL-PROSPECT HEIGHTS,36,790 PROSPECT PL,BROOKLYN,NY,11216,36,36047,Kings County,40.67373,-73.9514,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3609,36043,36025,2017-2018,11,0.0,1,11
3601090,EAST HARLEM SCHOLARS ACADEMY CHARTER SCHOOL II,36,1573 MADISON AVE-RM 320,NEW YORK,NY,10029,36,36061,New York County,40.793703,-73.948683,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3613,36068,36030,2017-2018,11,0.0,1,11
3601091,ICAHN CHARTER SCHOOL 7,36,1535 STORY AVE,BRONX,NY,10473,36,36005,Bronx County,40.82198,-73.877011,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3615,36085,36032,2017-2018,11,0.0,1,11
3601092,NEW AMERICAN ACADEMY CHARTER SCHOOL (THE),36,9301 AVE B,BROOKLYN,NY,11236,36,36047,Kings County,40.65135,-73.91394100000001,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3608,36058,36021,2017-2018,11,0.0,1,11
3601093,MATH ENGINEERING AND SCIENCE ACADEMY CHARTER HIGH SCHOOL,36,231 PALMETTO ST,BROOKLYN,NY,11221,36,36047,Kings County,40.695534,-73.915414,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3607,36053,36018,2017-2018,11,0.0,1,11
3601094,UNITY PREPARATORY CHARTER SCHOOL OF BROOKLYN,36,432 MONROE ST,BROOKLYN,NY,11221,36,36047,Kings County,40.68643,-73.94098100000001,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3608,36056,36025,2017-2018,11,0.0,1,11
3601095,SUCCESS ACADEMY CHARTER SCHOOL-CROWN HEIGHTS,36,330 CROWN ST,BROOKLYN,NY,11225,36,36047,Kings County,40.66605,-73.94922100000001,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3609,36043,36020,2017-2018,11,0.0,1,11
3601096,SUCCESS ACADEMY CHARTER SCHOOL-BRONX 3,36,1000 TELLER AVE,BRONX,NY,10469,36,36005,Bronx County,40.827634,-73.913847,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3615,36077,36032,2017-2018,11,0.0,1,11
3601097,HARLEM HEBREW LANGUAGE ACADEMY CHARTER SCHOOL,36,147 ST NICHOLAS AVE,NEW YORK,NY,10026,36,36061,New York County,40.80483,-73.952951,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3613,36070,36030,2017-2018,11,0.0,1,11
3601098,CITIZENS OF THE WORLD CHARTER SCHOOL NEW YORK 1,36,424 LEONARD ST-3RD FL,BROOKLYN,NY,11222,36,36047,Kings County,40.719728,-73.94835400000001,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3612,36050,36026,2017-2018,11,0.0,1,11
3601099,SUCCESS ACADEMY CHARTER SCHOOL-HELL'S KITCHEN,36,439 W 49TH ST-2ND FL,NEW YORK,NY,10019,36,36061,New York County,40.763876,-73.990402,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3610,36075,36027,2017-2018,11,0.0,1,11
3601100,BROOKLYN URBAN GARDEN CHARTER SCHOOL,36,500 19TH ST,BROOKLYN,NY,11215,36,36047,Kings County,40.65638,-73.982521,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3609,36044,36021,2017-2018,11,0.0,1,11
3601101,CITIZENS OF THE WORLD CHARTER SCHOOL 2,36,791 EMPIRE BLVD,BROOKLYN,NY,11213,36,36047,Kings County,40.663939,-73.9362,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3609,36043,36020,2017-2018,11,0.0,1,11
3601102,CANARSIE ASCEND CHARTER SCHOOL,36,9719 FLATLANDS AVE,BROOKLYN,NY,11236,36,36047,Kings County,40.64404,-73.900661,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3608,36059,36019,2017-2018,11,0.0,1,11
3601103,NEW VISIONS CHARTER HIGH SCHOOL FOR THE HUMANITIES III,36,3000 AVE X,BROOKLYN,NY,11235,36,36047,Kings County,40.59314,-73.936631,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3609,36041,36019,2017-2018,11,0.0,1,11
3601104,NEWBURGH PREPARATORY CHARTER HIGH SCHOOL,36,471 BROADWAY,NEWBURGH,NY,12550,36,36071,Orange County,41.50095,-74.02958100000001,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3618,36104,36039,2017-2018,21,0.0,1,21
3601105,SOUTH BRONX CLASSICAL CHARTER SCHOOL II,36,333 E 135TH ST,BRONX,NY,10454,36,36005,Bronx County,40.808060000000005,-73.925841,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3615,36084,36029,2017-2018,11,0.0,1,11
3601106,LEADERSHIP PREPARATORY CANARSIE CHARTER SCHOOL,36,1070 E 104TH ST,BROOKLYN,NY,11236,36,36047,Kings County,40.644148,-73.892556,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3608,36058,36019,2017-2018,11,0.0,1,11
3601107,OPPENHEIM-EPHRATAH-ST. JOHNSVILLE CSD,36,44 CENTER ST,ST JOHNSVILLE,NY,13452,36,36057,Montgomery County,43.001217,-74.676148,11220,"Amsterdam, NY",2,104,"Albany-Schenectady, NY",N,N,3619,36111,36046,2017-2018,42,0.0,1,42
3601108,BRILLA COLLEGE PREPARATORY CHARTER SCHOOL,36,413 E 144TH ST,BRONX,NY,10454,36,36005,Bronx County,40.81271,-73.919391,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3615,36084,36029,2017-2018,11,0.0,1,11
3601109,ACHIEVEMENT FIRST ASPIRE CHARTER SCHOOL,36,982 HEGEMAN AVE,BROOKLYN,NY,11208,36,36047,Kings County,40.666139,-73.87634,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3608,36060,36019,2017-2018,11,0.0,1,11
3601110,SUCCESS ACADEMY CHARTER SCHOOL - WASHINGTON HEIGHTS,36,701 FORT WASHINGTON AVE,NEW YORK,NY,10040,36,36061,New York County,40.85784,-73.935381,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3613,36071,36031,2017-2018,11,0.0,1,11
3601111,BROOKLYN LABORATORY CHARTER SCHOOL,36,240 JAY ST,BROOKLYN,NY,11201,36,36047,Kings County,40.697093,-73.987213,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3607,36052,36025,2017-2018,11,0.0,1,11
3601112,ACHIEVEMENT FIRST LINDEN CHARTER SCHOOL,36,800 VAN SICLEN AVE,BROOKLYN,NY,11207,36,36047,Kings County,40.660087,-73.885767,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3608,36060,36019,2017-2018,11,0.0,1,11
3601113,RENAISSANCE ACADEMY CHARTER SCHOOL OF THE ARTS,36,299 KIRK RD,ROCHESTER,NY,14612,36,36055,Monroe County,43.25921,-77.682411,40380,"Rochester, NY",1,464,"Rochester-Batavia-Seneca Falls, NY",N,N,3625,36134,36056,2017-2018,21,0.0,1,21
3601114,CENTRAL BROOKLYN ASCEND CHARTER SCHOOL,36,465 E 29TH ST,BROOKLYN,NY,11226,36,36047,Kings County,40.638949,-73.949085,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3609,36042,36021,2017-2018,11,0.0,1,11
3601115,BOYS PREPARATORY CHARTER SCHOOL OF NEW YORK,36,1695 SEWARD AVE,BRONX,NY,10473,36,36005,Bronx County,40.818712000000005,-73.868601,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3615,36085,36034,2017-2018,11,0.0,1,11
3601116,SUCCESS ACADEMY CHARTER SCHOOL - ROSEDALE,36,147-65 249TH ST,ROSEDALE,NY,11422,36,36081,Queens County,40.655512,-73.738219,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3605,36029,36010,2017-2018,11,0.0,1,11
3601117,VERTUS CHARTER SCHOOL,36,21 HUMBOLDT ST,ROCHESTER,NY,14609,36,36055,Monroe County,43.154511,-77.56850800000001,40380,"Rochester, NY",1,464,"Rochester-Batavia-Seneca Falls, NY",N,N,3625,36138,36055,2017-2018,12,0.0,1,12
3601118,SUCCESS ACADEMY CHARTER SCHOOL - SPRINGFIELD GARDENS,36,132-55 RIDGEDALE ST,SPRINGFIELD GARDENS,NY,11413,36,36081,Queens County,40.681723,-73.753089,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3605,36029,36014,2017-2018,11,0.0,1,11
3601119,AMERICAN DREAM CHARTER SCHOOL,36,510 E 141ST ST-4TH FL,BRONX,NY,10454,36,36005,Bronx County,40.809155,-73.917454,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3615,36084,36029,2017-2018,11,0.0,1,11
3601120,SUCCESS ACADEMY CHARTER SCHOOL - BRONX 4,36,885 BOLTON AVE-3RD FL,BRONX,NY,10473,36,36005,Bronx County,40.823296,-73.859866,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3615,36085,36034,2017-2018,11,0.0,1,11
3601121,COMPASS CHARTER SCHOOL,36,300 ADELPHI-4TH FL,BROOKLYN,NY,11205,36,36047,Kings County,40.688562000000005,-73.971417,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3608,36057,36025,2017-2018,11,0.0,1,11
3601122,SUCCESS ACADEMY CHARTER SCHOOL - BENSONHURST,36,99 AVE P-4TH FL,BROOKLYN,NY,11204,36,36047,Kings County,40.607797000000005,-73.98489500000001,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3610,36047,36017,2017-2018,11,0.0,1,11
3601123,SUCCESS ACADEMY CS - BERGEN BEACH,36,1420 E 68TH ST-3RD FL,BROOKLYN,NY,11234,36,36047,Kings County,40.620908,-73.913297,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3608,36059,36019,2017-2018,11,0.0,1,11
3601124,ACHIEVEMENT FIRST NORTH BROOKLYN PREPARATORY CHARTER SCHOOL,36,200 WOODBINE ST,BROOKLYN,NY,11221,36,36047,Kings County,40.693885,-73.9149,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3607,36054,36018,2017-2018,11,0.0,1,11
3601125,FAMILY LIFE ACADEMY CHARTER SCHOOL III,36,370 GERARD AVE,BRONX,NY,10451,36,36005,Bronx County,40.81631,-73.93015100000001,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3615,36084,36029,2017-2018,11,0.0,1,11
3601126,PUC ACHIEVE CHARTER SCHOOL,36,14 MARK ST,ROCHESTER,NY,14605,36,36055,Monroe County,43.17388,-77.598391,40380,"Rochester, NY",1,464,"Rochester-Batavia-Seneca Falls, NY",N,N,3625,36137,36056,2017-2018,12,0.0,1,12
3601127,BRONX CHARTER SCHOOL FOR BETTER LEARNING II,36,2545 GUNTHER AVE,BRONX,NY,10469,36,36005,Bronx County,40.8642,-73.836301,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3614,36080,36034,2017-2018,11,0.0,1,11
3601128,FINN ACADEMY-AN ELMIRA CHARTER SCHOOL,36,610 LAKE ST,ELMIRA,NY,14901,36,36015,Chemung County,42.096070000000005,-76.804401,21300,"Elmira, NY",1,236,"Elmira-Corning, NY",N,N,3623,36124,36058,2017-2018,13,0.0,1,13
3601129,ROSALYN YALOW CHARTER SCHOOL,36,116 E 169TH ST,BRONX,NY,10452,36,36005,Bronx County,40.836780000000005,-73.917281,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3615,36084,36029,2017-2018,11,0.0,1,11
3601130,NEW VENTURES CHARTER SCHOOL,36,CORPORATE COMMONS ONE AT 1 TELEPORT DR,STATEN ISLAND,NY,10311,36,36085,Richmond County,40.605629,-74.179868,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3611,36063,36024,2017-2018,11,0.0,1,11
3601131,SOUTH BRONX EARLY COLLEGE ACADEMY CHARTER SCHOOL,36,639 SAINT ANNS AVE,BRONX,NY,10455,36,36005,Bronx County,40.81695,-73.912041,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3615,36084,36032,2017-2018,11,0.0,1,11
3601132,SOUTH BRONX CLASSICAL CHARTER SCHOOL III,36,3490 THIRD AVE,BRONX,NY,10456,36,36005,Bronx County,40.83034,-73.905811,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3615,36079,36032,2017-2018,11,0.0,1,11
3601133,CHARTER HIGH SCHOOL FOR LAW AND SOCIAL JUSTICE,36,1960 UNIVERSITY AVE,BRONX,NY,10453,36,36005,Bronx County,40.853624,-73.911775,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3615,36086,36029,2017-2018,11,0.0,1,11
3601134,INTERNATIONAL CHARTER SCHOOL OF NEW YORK (THE),36,47-55 WILLOUGHBY ST,BROOKLYN,NY,11201,36,36047,Kings County,40.69233,-73.986911,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3608,36052,36025,2017-2018,11,0.0,1,11
3601135,CHARTER SCHOOL OF INQUIRY,36,404 EDISON ST,BUFFALO,NY,14222,36,36029,Erie County,42.934046,-78.80263500000001,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",1,160,"Buffalo-Cheektowaga, NY",N,N,3626,36141,36063,2017-2018,11,0.0,1,11
3601136,NEW VISIONS CHTR HS-ADV MA/SCI IV,36,156-10 BAISLEY BLVD,JAMAICA,NY,11434,36,36081,Queens County,40.67406,-73.782741,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3605,36032,36010,2017-2018,11,0.0,1,11
3601137,STOREFRONT ACADEMY CHARTER SCHOOL,36,432 E 138TH ST,BRONX,NY,10454,36,36005,Bronx County,40.808906,-73.92170800000001,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3615,36084,36029,2017-2018,11,0.0,1,11
3601138,ATMOSPHERE ACADEMY PUBLIC CHARTER SCHOOL,36,22 MARBLE HILL AVE,BRONX,NY,10463,36,36061,New York County,40.87514,-73.91031100000001,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3613,36072,36031,2017-2018,11,0.0,1,11
3601139,SCHOOL IN THE SQUARE PUBLIC CHARTER SCHOOL,36,120 WADSWORTH AVE,NEW YORK,NY,10033,36,36061,New York County,40.84874,-73.936031,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3613,36071,36031,2017-2018,11,0.0,1,11
3601140,SUCCESS ACADEMY CHARTER SCHOOL-NYC 9,36,787 LAFAYETTE AVE,BROOKLYN,NY,11221,36,36047,Kings County,40.69125,-73.94067100000001,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3608,36056,36025,2017-2018,11,0.0,1,11
3601141,SUCCESS ACADEMY CHARTER SCHOOL-NYC 13,36,120-27 141ST ST,JAMAICA,NY,11436,36,36081,Queens County,40.675589,-73.79978700000001,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3605,36032,36010,2017-2018,11,0.0,1,11
3601142,BRONX CHARTER SCHOOL FOR EXCELLENCE 2,36,1804 HOLLAND AVE,BRONX,NY,10462,36,36005,Bronx County,40.845902,-73.86422900000001,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3614,36080,36033,2017-2018,11,0.0,1,11
3601143,ACHIEVEMENT FIRST VOYAGER CHARTER SCHOOL,36,601 PARKSIDE AVE,BROOKLYN,NY,11226,36,36047,Kings County,40.656279000000005,-73.954088,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3609,36043,36020,2017-2018,11,0.0,1,11
3601144,CAPITAL PREPARATORY (CP) HARLEM CHARTER SCHOOL,36,1 E 104TH ST,NEW YORK,NY,10029,36,36061,New York County,40.792860000000005,-73.951531,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3613,36068,36030,2017-2018,11,0.0,1,11
3601145,COLLEGIATE ACADEMY-MATH-PERSONAL AWA,36,1962-84 LINDEN BLVD,BROOKLYN,NY,11207,36,36047,Kings County,40.658777,-73.88920300000001,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3608,36060,36019,2017-2018,11,0.0,1,11
3601146,SUCCESS ACADEMY CHARTER SCHOOL-NYC 10,36,139 MENAHAN ST,BROOKLYN,NY,11221,36,36047,Kings County,40.696026,-73.919454,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3607,36053,36018,2017-2018,11,0.0,1,11
3601147,SOUTH BRONX COMMUNITY CHARTER HIGH SCHOOL,36,890 WASHINGTON AVE,BRONX,NY,10451,36,36005,Bronx County,40.82362,-73.910801,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3615,36079,36032,2017-2018,11,0.0,1,11
3601148,SUCCESS ACADEMY CHARTER SCHOOL-NYC 8,36,15 SNYDER AVE,BROOKLYN,NY,11226,36,36047,Kings County,40.64867,-73.95750100000001,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3609,36042,36021,2017-2018,11,0.0,1,11
3601149,AMBER CHARTER SCHOOL II,36,3120 CORLEAR AVE,BRONX,NY,10463,36,36005,Bronx County,40.88069,-73.906991,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3613,36081,36034,2017-2018,11,0.0,1,11
3601150,BROOKLYN PROSPECT CHARTER SCHOOL-CSD 13,36,300 WILLOUGHBY AVE,BROOKLYN,NY,11205,36,36047,Kings County,40.69256,-73.958341,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3608,36057,36025,2017-2018,11,0.0,1,11
3601151,SUCCESS ACADEMY CHARTER SCHOOL-NYC 4,36,10-45 NAMEOKE ST,FAR ROCKAWAY,NY,11691,36,36081,Queens County,40.60394,-73.749851,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3605,36023,36010,2017-2018,11,0.0,1,11
3601152,GROWING UP GREEN CHARTER SCHOOL II,36,84-35 152ND ST,JAMAICA,NY,11432,36,36081,Queens County,40.71307,-73.807541,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3606,36024,36011,2017-2018,11,0.0,1,11
3601153,ROCHESTER PREP CHARTER SCHOOL 3,36,85 ST JACOB ST,ROCHESTER,NY,14621,36,36055,Monroe County,43.17779,-77.591811,40380,"Rochester, NY",1,464,"Rochester-Batavia-Seneca Falls, NY",N,N,3625,36137,36055,2017-2018,12,0.0,1,12
3601154,NEW YORK CITY CHARTER SCHOOL OF THE ARTS,36,440 W 53RD ST-4TH FL,NEW YORK,NY,10019,36,36061,New York County,40.765924,-73.989844,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3610,36067,36027,2017-2018,11,0.0,1,11
3601155,WHIN MUSIC COMMUNITY CHARTER SCHOOL,36,401 W 164TH ST-4TH FL,NEW YORK,NY,10032,36,36061,New York County,40.836853000000005,-73.937267,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3613,36072,36031,2017-2018,11,0.0,1,11
3601156,SOUTH BRONX CLASSICAL CHARTER SCHOOL IV,36,3458 3RD AVE,BRONX,NY,10456,36,36005,Bronx County,40.82952,-73.906201,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3615,36079,36032,2017-2018,11,0.0,1,11
3601157,BRONX CHARTER SCHOOL FOR EXCELLENCE 3,36,3956 CARPENTER AVE,BRONX,NY,10466,36,36005,Bronx County,40.88836,-73.863338,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3616,36083,36036,2017-2018,11,0.0,1,11
3601158,LEGACY COLLEGE PREPARATORY CHARTER SCHOOL,36,416 WILLIS AVE,BRONX,NY,10454,36,36005,Bronx County,40.81313,-73.91949100000001,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3615,36084,36029,2017-2018,11,0.0,1,11
3601159,SUCCESS ACADEMY CHARTER SCHOOL-HARLEM 6,36,461 W 131ST ST-FLS 1 AND 2,NEW YORK,NY,10027,36,36061,New York County,40.816303000000005,-73.953467,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3613,36070,36031,2017-2018,11,0.0,1,11
3601160,BROOKLYN EMERGING LEADERS ACADEMY CHARTER SCHOOL,36,125 STUYVESANT AVE-RM 205,BROOKLYN,NY,11221,36,36047,Kings County,40.691273,-73.933445,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3608,36056,36025,2017-2018,11,0.0,1,11
3601161,NEW YORK CENTER FOR AUTISM CHARTER SCHOOL BRONX,36,977 FOX ST 2ND FL,BRONX,NY,10459,36,36005,Bronx County,40.822112,-73.89439300000001,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3615,36085,36032,2017-2018,11,0.0,1,11
3601162,NEW VISIONS CHARTER HIGH SCHOOL FOR THE HUMANITIES IV,36,100-00 BEACH CHANNEL DR,ROCKAWAY PARK,NY,11694,36,36081,Queens County,40.58651,-73.82269000000001,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3605,36023,36015,2017-2018,11,0.0,1,11
3601163,ELMWOOD VILLAGE CHARTER SCHOOL HERTEL,36,665 HERTEL AVE,BUFFALO,NY,14207,36,36029,Erie County,42.945278,-78.884125,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",1,160,"Buffalo-Cheektowaga, NY",N,N,3626,36149,36060,2017-2018,11,0.0,1,11
